2026-07-08 20:53:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 20:53:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:42:47  0  0      0 2493116   2104 783988    0    0     0     1  573  665  2  1 97  0  0
2026-07-09 02:42:52  0  0      0 2493088   2104 784036    0    0     0     0  559  649  2  1 97  0  0
2026-07-09 02:42:57  0  0      0 2493060   2104 784068    0    0     0     0  537  602  2  1 97  0  0
2026-07-09 02:43:02  0  0      0 2491312   2104 784116    0    0     0     0  513  615  2  1 98  0  0
2026-07-09 02:43:07  0  0      0 2492880   2104 784172    0    0     0     0  598  692  2  1 97  0  0
2026-07-09 02:43:12  0  0      0 2492852   2104 784216    0    0     0     0  548  634  2  1 98  0  0
2026-07-09 02:43:17  0  0      0 2492880   2104 784264    0    0     0    67  582  670  2  1 97  0  0
2026-07-09 02:43:22  4  0      0 2492908   2104 784300    0    0     0     1  505  575  2  0 98  0  0
2026-07-09 02:43:27  0  0      0 2486748   2104 791044    0    0     0     0  484  579  1  1 98  0  0
2026-07-09 02:43:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:43:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:43:32  0  0      0 2486776   2104 791092    0    0     0     0  565  653  2  1 97  0  0
2026-07-09 02:43:37  0  0      0 2486804   2104 791140    0    0     0     5  555  645  2  1 97  0  0
2026-07-09 02:43:42  0  0      0 2486804   2104 791172    0    0     0     0  546  617  2  1 97  0  0
2026-07-09 02:43:47  0  0      0 2486804   2104 791220    0    0     0    63  472  570  1  1 98  0  0
2026-07-09 02:43:52  0  0      0 2486748   2104 791268    0    0     0     1  586  671  2  1 97  0  0
2026-07-09 02:43:57  0  0      0 2486804   2104 791316    0    0     0     0  548  634  2  1 98  0  0
2026-07-09 02:44:02  0  0      0 2485640   2104 791364    0    0     0     0  613  702  2  1 97  0  0
2026-07-09 02:44:07  1  0      0 2485808   2104 791400    0    0     0     0  547  618  2  1 97  0  0
2026-07-09 02:44:12  0  0      0 2485780   2104 791448    0    0     0     0  497  591  2  0 98  0  0
2026-07-09 02:44:17  0  0      0 2485780   2104 791496    0    0     0     4  577  670  2  1 97  0  0
2026-07-09 02:44:22  0  0      0 2485752   2104 791528    0    0     0    62  560  653  2  1 98  0  0
2026-07-09 02:44:27  0  0      0 2485780   2104 791580    0    0     0     1  546  621  2  1 98  0  0
2026-07-09 02:44:32  0  0      0 2485780   2104 791628    0    0     0     0  475  580  1  0 98  0  0
2026-07-09 02:44:37  0  0      0 2485808   2104 791676    0    0     0     4  585  669  2  1 97  0  0
2026-07-09 02:44:42  0  0      0 2485780   2104 791724    0    0     0     0  551  634  2  1 97  0  0
2026-07-09 02:44:47  0  0      0 2485780   2104 791756    0    0     0     9  575  663  2  1 97  0  0
2026-07-09 02:44:52  0  0      0 2485780   2104 791804    0    0     0    56  538  603  2  1 97  0  0
2026-07-09 02:44:57  0  0      0 2485780   2104 791852    0    0     0     1  487  578  2  1 98  0  0
2026-07-09 02:45:02  0  0      0 2484952   2104 791900    0    0     0     0  594  677  2  1 96  0  0
2026-07-09 02:45:07  0  0      0 2485332   2104 791952    0    0     0     0  597  690  2  1 97  0  0
2026-07-09 02:45:12  0  0      0 2485332   2104 791992    0    0     0     0  554  616  2  1 98  0  0
2026-07-09 02:45:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:45:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:45:17  0  0      0 2500276   2104 777160    0    0     0     1  482  582  2  0 98  0  0
2026-07-09 02:45:22  0  0      0 2500164   2104 777204    0    0     0    58  590  683  2  1 98  0  0
2026-07-09 02:45:27  0  0      0 2500108   2104 777256    0    0     0     1  553  636  2  1 98  0  0
2026-07-09 02:45:32  0  0      0 2500024   2104 777304    0    0     0     2  571  656  2  1 98  0  0
2026-07-09 02:45:37  0  0      0 2500024   2104 777336    0    0     0     2  546  618  2  1 98  0  0
2026-07-09 02:45:42  0  0      0 2499968   2104 777384    0    0     0     1  492  584  2  0 98  0  0
2026-07-09 02:45:47  0  0      0 2499912   2104 777432    0    0     0     5  584  673  2  1 97  0  0
2026-07-09 02:45:52  0  0      0 2499856   2104 777464    0    0     0     0  560  653  2  1 98  0  0
2026-07-09 02:45:57  0  0      0 2499800   2104 777516    0    0     0     0  554  629  2  0 98  0  0
2026-07-09 02:46:02  1  0      0 2497868   2104 777564    0    0     0    63  526  629  2  1 98  0  0
2026-07-09 02:46:07  0  0      0 2499508   2104 777612    0    0     0     1  585  673  2  1 97  0  0
2026-07-09 02:46:12  0  0      0 2499480   2104 777644    0    0     0     0  534  618  2  0 98  0  0
2026-07-09 02:46:17  0  0      0 2499480   2104 777704    0    0     0     8  582  670  2  1 98  0  0
2026-07-09 02:46:22  0  0      0 2499780   2104 777740    0    0     0     0  545  610  2  0 97  0  0
2026-07-09 02:46:27  0  0      0 2499752   2104 777788    0    0     0     0  484  584  1  0 98  0  0
2026-07-09 02:46:32  0  0      0 2499696   2104 777836    0    0     0    58  583  663  2  1 97  0  0
2026-07-09 02:46:37  0  0      0 2499640   2104 777884    0    0     0     5  567  663  2  1 98  0  0
2026-07-09 02:46:42  0  0      0 2499612   2104 777920    0    0     0     0  565  643  2  1 97  0  0
2026-07-09 02:46:47  0  0      0 2499500   2104 777968    0    0     0     7  480  579  1  0 98  0  0
2026-07-09 02:46:52  0  0      0 2499372   2104 778020    0    0     0     0  664  750  2  1 97  0  0
2026-07-09 02:46:57  0  0      0 2499344   2104 778052    0    0     0     0  552  645  2  0 97  0  0
2026-07-09 02:47:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:47:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:47:02  0  0      0 2497376   2104 778116    0    0     0     0  616  712  2  1 97  0  0
2026-07-09 02:47:07  0  0      0 2499128   2104 778156    0    0     0    66  563  638  2  1 97  0  0
2026-07-09 02:47:12  0  0      0 2499100   2104 778204    0    0     0     1  482  583  1  0 98  0  0
2026-07-09 02:47:17  0  0      0 2499044   2104 778252    0    0     0     2  585  676  2  0 97  0  0
2026-07-09 02:47:22  0  0      0 2499044   2104 778300    0    0     0     0  552  635  2  1 97  0  0
2026-07-09 02:47:27  0  0      0 2499016   2104 778336    0    0     0     2  541  609  2  1 98  0  0
2026-07-09 02:47:32  0  0      0 2498820   2104 778384    0    0     0     0  443  522  1  0 98  0  0
2026-07-09 02:47:37  0  0      0 2498764   2104 778432    0    0     0     6  570  650  2  1 98  0  0
2026-07-09 02:47:42  0  0      0 2490504   2104 786672    0    0     0    63  538  631  2  1 98  0  0
2026-07-09 02:47:47  0  0      0 2490448   2104 786720    0    0     0    36  576  669  2  1 97  0  0
2026-07-09 02:47:52  0  0      0 2490364   2104 786752    0    0     0     0  553  624  2  1 98  0  0
2026-07-09 02:47:57  0  0      0 2490280   2104 786804    0    0     0     0  474  568  1  0 98  0  0
2026-07-09 02:48:02  0  0      0 2488544   2104 786848    0    0     0     0  603  676  2  1 97  0  0
2026-07-09 02:48:07  0  0      0 2490420   2104 786896    0    0     0     0  567  652  2  1 97  0  0
2026-07-09 02:48:12  0  0      0 2490420   2104 786932    0    0     0    55  565  639  2  1 97  0  0
2026-07-09 02:48:17  0  0      0 2490392   2104 786984    0    0     0    15  473  572  2  0 98  0  0
2026-07-09 02:48:22  0  0      0 2490364   2104 787028    0    0     0    27  572  670  2  1 97  0  0
2026-07-09 02:48:27  0  0      0 2490336   2104 787076    0    0     0    12  543  617  2  1 97  0  0
2026-07-09 02:48:32  0  0      0 2490252   2104 787128    0    0     0    12  565  638  2  1 98  0  0
2026-07-09 02:48:37  0  0      0 2490252   2104 787160    0    0     0     0  523  580  2  1 98  0  0
2026-07-09 02:48:42  0  0      0 2490196   2104 787208    0    0     0     0  460  541  2  1 98  0  0
2026-07-09 02:48:47 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:48:47  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:48:47  0  0      0 2490140   2104 787256    0    0     0     5  564  627  2  1 97  0  0
2026-07-09 02:48:52  0  0      0 2490000   2104 787292    0    0     0     0  544  599  2  1 98  0  0
2026-07-09 02:48:57  0  0      0 2489972   2104 787340    0    0     0     0  522  571  2  0 98  0  0
2026-07-09 02:49:02  0  0      0 2488160   2104 787388    0    0     0     0  503  594  2  1 98  0  0
2026-07-09 02:49:07  0  0      0 2489976   2104 787436    0    0     0    57  592  663  2  1 97  0  0
2026-07-09 02:49:12  0  0      0 2489948   2104 787484    0    0     0     0  545  628  2  1 98  0  0
2026-07-09 02:49:17  0  0      0 2489920   2104 787516    0    0     0     6  587  670  2  1 97  0  0
2026-07-09 02:49:22  0  0      0 2489920   2104 787568    0    0     0     0  542  591  2  1 98  0  0
2026-07-09 02:49:27  0  0      0 2489892   2104 787616    0    0     0     0  483  579  2  0 98  0  0
2026-07-09 02:49:32  0  0      0 2489808   2104 787660    0    0     0     0  569  651  2  1 97  0  0
2026-07-09 02:49:37  0  0      0 2489696   2104 787712    0    0     0    63  569  653  2  1 98  0  0
2026-07-09 02:49:42  0  0      0 2489696   2104 787744    0    0     0     1  552  622  2  1 98  0  0
2026-07-09 02:49:47  0  0      0 2489640   2104 787796    0    0     0     4  481  585  1  0 98  0  0
2026-07-09 02:49:52  0  0      0 2489584   2104 787840    0    0     0     0  576  666  2  1 97  0  0
2026-07-09 02:49:57  0  0      0 2489556   2104 787888    0    0     0     0  547  632  2  1 97  0  0
2026-07-09 02:50:02  0  0      0 2488676   2104 787888    0    0     0     0  629  713  2  1 97  0  0
2026-07-09 02:50:07  0  0      0 2489848   2104 787932    0    0     0     0  567  635  2  1 97  0  0
2026-07-09 02:50:12  1  0      0 2489792   2104 787980    0    0     0    62  478  579  1  1 98  0  0
2026-07-09 02:50:17  0  0      0 2489792   2104 788028    0    0     0     2  543  608  2  0 97  0  0
2026-07-09 02:50:22  0  0      0 2489764   2104 788076    0    0     0     0  557  637  2  1 98  0  0
2026-07-09 02:50:27  0  0      0 2489764   2104 788112    0    0     0     0  550  618  2  1 97  0  0
2026-07-09 02:50:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:50:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:50:32  0  0      0 2483688   2104 794856    0    0     0     0  460  549  1  0 98  0  0
2026-07-09 02:50:37  0  0      0 2483716   2104 794904    0    0     0     8  579  662  2  1 97  0  0
2026-07-09 02:50:42  0  0      0 2483744   2104 794936    0    0     0    59  546  639  2  1 98  0  0
2026-07-09 02:50:47  0  0      0 2483688   2104 795000    0    0     0    10  581  672  2  1 97  0  0
2026-07-09 02:50:52  2  0      0 2483716   2104 795036    0    0     0     0  544  615  2  1 97  0  0
2026-07-09 02:50:57  0  0      0 2483688   2104 795084    0    0     0     0  470  568  2  0 98  0  0
2026-07-09 02:51:02  0  0      0 2482092   2104 795132    0    0     0     0  580  652  2  1 97  0  0
2026-07-09 02:51:07  0  0      0 2482232   2104 795164    0    0     0     0  580  666  2  1 97  0  0
2026-07-09 02:51:12  1  0      0 2482232   2104 795216    0    0     0     0  545  612  2  1 97  0  0
2026-07-09 02:51:17  0  0      0 2482176   2104 795268    0    0     0    77  464  567  2  0 98  0  0
2026-07-09 02:51:22  0  0      0 2482176   2104 795316    0    0     0     0  565  648  2  1 97  0  0
2026-07-09 02:51:27  0  0      0 2482232   2104 795348    0    0     0     0  556  633  2  1 97  0  0
2026-07-09 02:51:32  0  0      0 2482148   2104 795408    0    0     0     2  566  658  2  1 97  0  0
2026-07-09 02:51:37  0  0      0 2482176   2104 795444    0    0     0     2  532  593  2  1 97  0  0
2026-07-09 02:51:42  0  0      0 2482204   2104 795492    0    0     0     1  462  542  2  0 98  0  0
2026-07-09 02:51:47  0  0      0 2482176   2104 795540    0    0     0    61  548  637  2  0 97  0  0
2026-07-09 02:51:52  0  0      0 2482204   2104 795572    0    0     0     1  541  628  2  0 98  0  0
2026-07-09 02:51:57  0  0      0 2482260   2104 795624    0    0     0     0  531  601  2  1 97  0  0
2026-07-09 02:52:02  0  0      0 2480280   2104 795708    0    0     0     0  587  671  2  1 97  0  0
2026-07-09 02:52:07  0  0      0 2481220   2104 795760    0    0     0     0  586  661  2  1 97  0  0
2026-07-09 02:52:12  0  0      0 2481192   2104 795792    0    0     0     0  537  622  2  0 98  0  0
2026-07-09 02:52:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:52:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:52:17  0  0      0 2481388   2104 795852    0    0     0    68  567  655  2  0 97  0  0
2026-07-09 02:52:22  0  0      0 2496184   2104 781016    0    0     0     0  515  557  2  1 97  0  0
2026-07-09 02:52:27  0  0      0 2496184   2104 781064    0    0     0     1  477  580  1  1 98  0  0
2026-07-09 02:52:32  0  0      0 2496100   2104 781112    0    0     0     0  530  605  2  1 97  0  0
2026-07-09 02:52:37  0  0      0 2496100   2104 781160    0    0     0     4  567  665  2  1 98  0  0
2026-07-09 02:52:42  0  0      0 2496044   2104 781196    0    0     0     2  541  604  2  1 97  0  0
2026-07-09 02:52:47  0  0      0 2495932   2104 781244    0    0     0    41  478  582  1  0 98  0  0
2026-07-09 02:52:52  0  0      0 2495876   2104 781288    0    0     0     0  578  659  2  1 98  0  0
2026-07-09 02:52:57  0  0      0 2495848   2104 781336    0    0     0    63  537  610  2  0 98  0  0
2026-07-09 02:53:02  0  0      0 2493888   2104 781372    0    0     0     1  619  707  2  1 97  0  0
2026-07-09 02:53:07  0  0      0 2495544   2104 781420    0    0     0     0  559  614  2  1 97  0  0
2026-07-09 02:53:12  0  0      0 2495600   2104 781468    0    0     0     0  478  564  2  0 98  0  0
2026-07-09 02:53:17  0  0      0 2495544   2104 781516    0    0     0     8  563  640  2  0 97  0  0
2026-07-09 02:53:22  0  0      0 2495796   2104 781548    0    0     0     0  550  638  2  1 98  0  0
2026-07-09 02:53:27  0  0      0 2495796   2104 781596    0    0     0    55  533  592  2  1 97  0  0
2026-07-09 02:53:32  0  0      0 2495656   2104 781644    0    0     0     1  471  570  2  0 98  0  0
2026-07-09 02:53:37  0  0      0 2495572   2104 781696    0    0     0    26  573  662  2  1 97  0  0
2026-07-09 02:53:42  0  0      0 2495488   2104 781740    0    0     0     0  546  633  2  1 98  0  0
2026-07-09 02:53:47  0  0      0 2495460   2104 781788    0    0     0     5  581  663  2  1 97  0  0
2026-07-09 02:53:52  0  0      0 2495404   2104 781824    0    0     0     0  555  617  2  1 97  0  0
2026-07-09 02:53:57  0  0      0 2495348   2104 781872    0    0     0     0  468  560  1  0 98  0  0
2026-07-09 02:54:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:54:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:54:02  0  0      0 2458400   2104 781932    0    0     0     0  746  755  6  1 93  0  0
2026-07-09 02:54:07  0  0      0 2459996   2104 781976    0    0     0    60  607  688  2  1 97  0  0
2026-07-09 02:54:12  0  0      0 2459996   2104 782024    0    0     0     0  583  637  2  1 97  0  0
2026-07-09 02:54:17  0  0      0 2495120   2104 782076    0    0     0     6  527  606  2  1 97  0  0
2026-07-09 02:54:22  0  0      0 2495092   2104 782128    0    0     0     0  577  666  2  1 98  0  0
2026-07-09 02:54:27  0  0      0 2495008   2104 782172    0    0     0     0  553  650  2  1 97  0  0
2026-07-09 02:54:32  0  0      0 2495008   2104 782220    0    0     0     3  577  663  2  1 97  0  0
2026-07-09 02:54:37  0  0      0 2494980   2104 782256    0    0     0    42  544  611  2  1 97  0  0
2026-07-09 02:54:42  0  0      0 2494924   2104 782304    0    0     0    62  478  581  1  1 98  0  0
2026-07-09 02:54:47  0  0      0 2486664   2104 790544    0    0     0    84  565  644  2  1 97  0  0
2026-07-09 02:54:52  0  0      0 2486580   2104 790592    0    0     0     0  558  653  2  1 98  0  0
2026-07-09 02:54:57  0  0      0 2486552   2104 790628    0    0     0     0  555  618  2  1 97  0  0
2026-07-09 02:55:02  0  0      0 2484648   2104 790676    0    0     0     0  522  616  2  1 98  0  0
2026-07-09 02:55:07  0  0      0 2486300   2104 790724    0    0     0     1  596  682  2  1 97  0  0
2026-07-09 02:55:12  0  0      0 2486328   2104 790772    0    0     0    56  549  632  2  1 98  0  0
2026-07-09 02:55:17  0  0      0 2486272   2104 790820    0    0     0     0  558  646  2  1 97  0  0
2026-07-09 02:55:22  0  0      0 2486272   2104 790852    0    0     0    25  551  617  2  1 97  0  0
2026-07-09 02:55:27  0  0      0 2486216   2104 790904    0    0     0     0  471  571  1  0 98  0  0
2026-07-09 02:55:32  0  0      0 2486132   2104 790948    0    0     0     2  567  657  2  1 97  0  0
2026-07-09 02:55:37  0  0      0 2486076   2104 790996    0    0     0     0  541  638  2  1 98  0  0
2026-07-09 02:55:42  0  0      0 2486020   2104 791032    0    0     0     2  550  620  2  1 98  0  0
2026-07-09 02:55:47 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:55:47  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:55:47  0  0      0 2485964   2104 791080    0    0     0    58  464  548  1  0 98  0  0
2026-07-09 02:55:52  0  0      0 2485908   2104 791128    0    0     0     4  569  656  2  1 97  0  0
2026-07-09 02:55:57  0  0      0 2485852   2104 791176    0    0     0     0  529  592  2  1 97  0  0
2026-07-09 02:56:02  0  0      0 2483904   2104 791216    0    0     0    29  603  667  2  1 97  0  0
2026-07-09 02:56:07  0  0      0 2485684   2104 791260    0    0     0     0  556  625  2  1 97  0  0
2026-07-09 02:56:12  0  0      0 2485656   2104 791308    0    0     0     0  464  564  1  0 98  0  0
2026-07-09 02:56:17  0  0      0 2485628   2104 791356    0    0     0     0  563  633  2  1 97  0  0
2026-07-09 02:56:22  0  0      0 2485880   2104 791404    0    0     0     2  559  640  2  1 98  0  0
2026-07-09 02:56:27  0  0      0 2485824   2104 791440    0    0     0     0  541  605  2  1 98  0  0
2026-07-09 02:56:32  0  0      0 2485768   2104 791488    0    0     0    59  484  586  2  1 98  0  0
2026-07-09 02:56:37  0  0      0 2485712   2104 791532    0    0     0     5  558  647  2  0 97  0  0
2026-07-09 02:56:42  0  0      0 2485628   2104 791584    0    0     0     0  538  632  2  1 98  0  0
2026-07-09 02:56:47  0  0      0 2485572   2104 791632    0    0     0     0  568  658  2  1 97  0  0
2026-07-09 02:56:52  0  0      0 2485544   2104 791664    0    0     0    11  554  620  2  1 97  0  0
2026-07-09 02:56:57  0  0      0 2485488   2104 791712    0    0     0     0  471  569  2  0 98  0  0
2026-07-09 02:57:02  0  0      0 2483612   2104 791760    0    0     0     1  671  727  3  1 96  0  0
2026-07-09 02:57:07  0  0      0 2485236   2104 791808    0    0     0    70  576  674  2  1 97  0  0
2026-07-09 02:57:12  0  0      0 2485208   2104 791840    0    0     0     0  546  610  2  1 98  0  0
2026-07-09 02:57:17  0  0      0 2485200   2104 791892    0    0     0     0  480  570  2  0 98  0  0
2026-07-09 02:57:22  0  0      0 2485172   2104 791940    0    0     0     3  573  652  2  1 97  0  0
2026-07-09 02:57:27  0  0      0 2485116   2104 791988    0    0     0     0  547  633  2  1 98  0  0
2026-07-09 02:57:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:57:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:57:32  0  0      0 2485116   2104 792024    0    0     0     0  576  661  2  1 97  0  0
2026-07-09 02:57:37  0  0      0 2479124   2104 798768    0    0     0    60  546  604  2  1 97  0  0
2026-07-09 02:57:42  0  0      0 2479124   2104 798816    0    0     0     0  479  579  2  0 98  0  0
2026-07-09 02:57:47  0  0      0 2479152   2104 798864    0    0     0     0  574  667  2  1 98  0  0
2026-07-09 02:57:52  0  0      0 2479124   2104 798912    0    0     0    46  572  658  2  1 98  0  0
2026-07-09 02:57:57  0  0      0 2478928   2104 798948    0    0     0     1  555  624  2  0 98  0  0
2026-07-09 02:58:02  0  0      0 2477784   2104 798996    0    0     0     0  518  620  2  1 98  0  0
2026-07-09 02:58:07  0  0      0 2478380   2104 799048    0    0     0    57  587  669  2  1 97  0  0
2026-07-09 02:58:12  0  0      0 2478380   2104 799096    0    0     0     0  543  637  2  1 98  0  0
2026-07-09 02:58:17  0  0      0 2478352   2104 799144    0    0     0     0  567  647  2  1 97  0  0
2026-07-09 02:58:22  0  0      0 2478352   2104 799180    0    0     0     6  557  622  2  1 97  0  0
2026-07-09 02:58:27  0  0      0 2478436   2104 799228    0    0     0     0  479  575  1  0 98  0  0
2026-07-09 02:58:32  0  0      0 2478408   2104 799272    0    0     0     0  579  662  2  1 97  0  0
2026-07-09 02:58:37  0  0      0 2478408   2104 799308    0    0     0     2  525  591  2  1 98  0  0
2026-07-09 02:58:42  0  0      0 2478352   2104 799356    0    0     0    58  546  608  2  0 98  0  0
2026-07-09 02:58:47  0  0      0 2478352   2104 799404    0    0     0     0  481  575  2  0 98  0  0
2026-07-09 02:58:52  0  0      0 2478380   2104 799452    0    0     0     9  578  658  2  1 97  0  0
2026-07-09 02:58:57  0  0      0 2478380   2104 799500    0    0     0     0  556  643  2  1 98  0  0
2026-07-09 02:59:02  0  0      0 2476664   2104 799548    0    0     0     0  610  691  2  1 97  0  0
2026-07-09 02:59:07  0  0      0 2477360   2104 799584    0    0     0     0  577  639  2  1 97  0  0
2026-07-09 02:59:12  0  0      0 2477360   2104 799632    0    0     0    57  481  581  1  1 98  0  0
2026-07-09 02:59:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 02:59:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 02:59:17  0  0      0 2477332   2104 799676    0    0     0     0  553  643  2  1 97  0  0
2026-07-09 02:59:22  0  0      0 2477388   2104 799712    0    0     0     1  558  653  2  1 98  0  0
2026-07-09 02:59:27  0  0      0 2492312   2104 784872    0    0     0     0  531  595  2  1 97  0  0
2026-07-09 02:59:32  0  0      0 2492312   2104 784924    0    0     0     0  499  602  1  0 98  0  0
2026-07-09 02:59:37  0  0      0 2492312   2104 784972    0    0     0     4  578  659  2  1 97  0  0
2026-07-09 02:59:42  0  0      0 2492284   2104 785016    0    0     0    58  557  655  2  0 98  0  0
2026-07-09 02:59:47  0  0      0 2492480   2104 785068    0    0     0     0  573  670  2  1 98  0  0
2026-07-09 02:59:52  0  0      0 2492424   2104 785100    0    0     0     5  557  627  2  0 98  0  0
2026-07-09 02:59:57  0  0      0 2492340   2104 785148    0    0     0     0  480  587  2  0 98  0  0
2026-07-09 03:00:02  0  0      0 2490208   2104 785168    0    0     0     1  603  654  2  1 96  0  1
2026-07-09 03:00:07  0  0      0 2492032   2104 785212    0    0     0     0  602  690  2  1 97  0  0
2026-07-09 03:00:12  0  0      0 2492032   2104 785248    0    0     0     1  545  617  2  1 98  0  0
2026-07-09 03:00:17  0  0      0 2491976   2104 785296    0    0     0    65  486  585  2  1 98  0  0
2026-07-09 03:00:22  0  0      0 2491948   2104 785344    0    0     0     9  573  652  2  0 97  0  0
2026-07-09 03:00:27  0  0      0 2491836   2104 785396    0    0     0     0  546  632  2  1 98  0  0
2026-07-09 03:00:32  0  0      0 2491780   2104 785444    0    0     0     0  562  645  2  1 97  0  0
2026-07-09 03:00:37  0  0      0 2491752   2104 785480    0    0     0     7  557  618  2  1 97  0  0
2026-07-09 03:00:42  0  0      0 2491696   2104 785524    0    0     0     1  473  567  1  0 98  0  0
2026-07-09 03:00:47  0  0      0 2491612   2104 785572    0    0     0    55  568  647  2  1 97  0  0
2026-07-09 03:00:52  0  0      0 2491556   2104 785620    0    0     0     4  555  640  2  0 97  0  0
2026-07-09 03:00:57  0  0      0 2491500   2104 785656    0    0     0     1  547  618  2  0 98  0  0
2026-07-09 03:01:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:01:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:01:02  0  0      0 2488976   2104 785704    0    0     0     0  510  573  2  1 97  0  0
2026-07-09 03:01:07  0  0      0 2490776   2104 785752    0    0     0     0  576  658  2  1 97  0  0
2026-07-09 03:01:12  0  0      0 2490748   2104 785796    0    0     0     1  557  651  2  0 97  0  0
2026-07-09 03:01:17  0  0      0 2490692   2104 785848    0    0     0    56  571  659  2  1 97  0  0
2026-07-09 03:01:22  0  0      0 2490664   2104 785880    0    0     0    11  553  620  2  1 97  0  0
2026-07-09 03:01:27  0  0      0 2490636   2104 785928    0    0     0    26  472  567  2  1 98  0  0
2026-07-09 03:01:32  0  0      0 2490580   2104 785976    0    0     0     0  565  648  2  1 97  0  0
2026-07-09 03:01:37  0  0      0 2490524   2104 786024    0    0     0     0  561  647  2  0 98  0  0
2026-07-09 03:01:42  0  0      0 2490496   2104 786060    0    0     0     0  549  614  2  1 98  0  0
2026-07-09 03:01:47  0  0      0 2490412   2104 786108    0    0     0     0  481  576  2  1 98  0  0
2026-07-09 03:01:52  0  0      0 2482404   2104 794348    0    0     0    11  581  660  2  1 97  0  0
2026-07-09 03:01:57  0  0      0 2482320   2104 794396    0    0     0     0  561  649  2  1 97  0  0
2026-07-09 03:02:02  0  0      0 2480344   2104 794464    0    0     0    57  682  754  3  1 96  0  0
2026-07-09 03:02:07  0  0      0 2482052   2104 794504    0    0     0     0  576  641  2  1 97  0  0
2026-07-09 03:02:12  0  0      0 2482024   2104 794552    0    0     0     0  488  590  2  0 98  0  0
2026-07-09 03:02:17  0  0      0 2481996   2104 794600    0    0     0     0  565  646  2  1 97  0  0
2026-07-09 03:02:22  0  0      0 2481968   2104 794648    0    0     0     4  566  662  2  1 98  0  0
2026-07-09 03:02:27  0  0      0 2481968   2104 794680    0    0     0     0  554  619  2  1 98  0  0
2026-07-09 03:02:32  0  0      0 2481856   2104 794732    0    0     0     1  485  582  2  0 98  0  0
2026-07-09 03:02:37  0  0      0 2481772   2104 794776    0    0     0    72  567  649  2  1 97  0  0
2026-07-09 03:02:42  0  0      0 2481744   2104 794812    0    0     0     0  548  633  2  0 98  0  0
2026-07-09 03:02:47 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-09 03:02:47  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-09 03:02:47  0  0      0 2481660   2104 794876    0    0     0     0  573  663  2  1 98  0  0
2026-07-09 03:02:52  0  0      0 2481660   2104 794908    0    0     0    41  547  619  2  1 97  0  0
2026-07-09 03:02:57  1  0      0 2481604   2104 794956    0    0     0     0  480  579  2  0 98  0  0
2026-07-09 03:03:02  0  0      0 2479784   2104 795004    0    0     0     1  614  674  2  1 97  0  0
2026-07-09 03:03:07  0  0      0 2481324   2104 795040    0    0     0    57  581  665  2  1 97  0  0
2026-07-09 03:03:12  0  0      0 2481296   2104 795088    0    0     0     0  548  609  2  1 98  0  0
2026-07-09 03:03:17  0  0      0 2481296   2104 795136    0    0     0     0  478  574  2  0 98  0  0
2026-07-09 03:03:22  0  0      0 2481268   2104 795184    0    0     0    12  590  681  2  1 97  0  0
2026-07-09 03:03:27  0  0      0 2481268   2104 795220    0    0     0     0  554  643  2  1 98  0  0
